time_worker_0,idle_time_0,heavy_0,time_worker_1,idle_time_1,heavy_1,time_worker_2,idle_time_2,heavy_2,time_worker_3,idle_time_3,heavy_3,total_chunk_time,total_idle,total_heavy
0.0143902,0.0042285994,104,0.0125056,0.0061131995,89,0.0133588,0.00526,112,0.013235,0.0053838,106,0.0186188,0.0209856,411
0.0154809,0.0034806002,124,0.0125649,0.0063966,103,0.0128753,0.0060862005,110,0.0134544,0.0055071004,104,0.0189615,0.021470502,441
0.0134661,0.0055482993,90,0.0130352,0.0059792,101,0.0146403,0.0043741,98,0.0132481,0.0057662996,85,0.0190144,0.021667898,374
0.0175982,0.0021390002,105,0.0134413,0.006295901,94,0.0134369,0.0063003004,86,0.0172011,0.0025361013,113,0.0197372,0.017271303,398
0.0132627,0.0063467994,106,0.0135879,0.0060215993,92,0.0137788,0.0058306996,106,0.0134086,0.0062008994,100,0.0196095,0.024399996,404
0.0138386,0.004513299,116,0.0122015,0.0061503993,84,0.0134157,0.0049361996,114,0.0126436,0.0057082996,89,0.0183519,0.021308199,403
0.0144584,0.0032152003,115,0.0121922,0.0054814005,89,0.0125068,0.0051668007,98,0.0146329,0.0030407002,103,0.0176736,0.0169041,405
0.0129204,0.0035851002,103,0.0131449,0.0033606002,109,0.0120927,0.0044128,95,0.0124197,0.0040858006,101,0.0165055,0.015444301,408
0.012947,0.0015759002,80,0.0135272,0.0009957002,118,0.0129331,0.0015898002,93,0.0125823,0.0019405996,96,0.0145229,0.0061020004,387
0.0136511,0.0046863994,108,0.013422,0.004915499,88,0.0135944,0.004743099,102,0.0137587,0.004578799,98,0.0183375,0.018923797,396
0.0130596,0.0056460006,99,0.0130548,0.0056508007,96,0.0127539,0.0059517007,92,0.0130476,0.0056580007,94,0.0187056,0.022906503,381
0.0126778,0.005368,83,0.0136135,0.0044323,92,0.0128573,0.0051884996,88,0.0148835,0.0031623002,112,0.0180458,0.0181511,375
0.0126799,0.0042829,105,0.0128815,0.0040813005,105,0.0127506,0.0042121997,102,0.0127815,0.0041813003,99,0.0169628,0.0167577,411
0.0134625,0.0032003997,105,0.0135257,0.0031371992,102,0.0133372,0.0033256998,105,0.0128676,0.0037952997,92,0.0166629,0.013458598,404
0.013298,0.0047645,89,0.0125283,0.0055342,90,0.0125254,0.0055371,87,0.0129937,0.0050688004,94,0.0180625,0.0209046,360
0.0136016,0.0054449,108,0.0140474,0.0049991,105,0.0133553,0.0056912005,103,0.0128833,0.0061632004,88,0.0190465,0.022298401,404
0.012977,0.0066141,99,0.0137207,0.005870401,85,0.012826,0.0067651,93,0.0130218,0.006569301,98,0.0195911,0.025818903,375
0.014024,0.0038740998,88,0.0127201,0.005178,95,0.0139838,0.0039142994,108,0.0130722,0.0048258994,91,0.0178981,0.0177923,382
0.0123977,0.005348201,92,0.0149502,0.002795701,109,0.013387,0.0043589007,118,0.0145708,0.0031751012,100,0.0177459,0.015677903,419
0.0133895,0.0060080998,98,0.0126068,0.0067908,100,0.0131454,0.0062521994,113,0.0132502,0.0061473995,93,0.0193976,0.025198499,404
0.0146192,0.003958801,98,0.0128552,0.0057228003,109,0.0125125,0.0060655,98,0.0135784,0.0049996004,85,0.018578,0.0207467,390
0.0142886,0.0046252003,99,0.0135595,0.0053543,104,0.013739,0.0051748,105,0.0139805,0.0049332995,104,0.0189138,0.0200876,412
0.0147209,0.005217001,101,0.0145413,0.005396601,100,0.0162952,0.0036427006,96,0.0167145,0.0032234006,97,0.0199379,0.017479703,394
