time_worker_0,idle_time_0,heavy_0,time_worker_1,idle_time_1,heavy_1,time_worker_2,idle_time_2,heavy_2,time_worker_3,idle_time_3,heavy_3,total_chunk_time,total_idle,total_heavy
0.0071529,3.3800025e-05,167,0.0011203,0.0060664,0,0.0010958,0.0060909,0,0.0010847,0.0061020004,0,0.0071867,0.018293101,167
0.0069097,2.7199741e-05,167,0.0010706,0.0058663,0,0.0010819,0.0058549996,0,0.0011481,0.0057888,0,0.0069369,0.0175373,167
0.0069406,2.4000183e-05,167,0.0012052,0.0057594003,0,0.0010854,0.0058792,0,0.0010968,0.0058678,0,0.0069646,0.0175304,167
0.0069126,3.2200012e-05,167,0.0013389,0.0056058997,0,0.0010461,0.0058986996,0,0.0011912,0.0057536,0,0.0069448,0.017290398,167
0.0069687,3.0400231e-05,167,0.001354,0.0056451,0,0.0011189,0.0058802003,0,0.001259,0.0057401,0,0.0069991,0.0172958,167
0.0099804,3.5099685e-05,167,0.0011338,0.008881699,0,0.0010912,0.0089243,0,0.0013677,0.0086477995,0,0.0100155,0.026488898,167
0.0070205,5.5000186e-05,167,0.0010441,0.0060314,0,0.0010285,0.006047,0,0.0010602,0.0060153003,0,0.0070755,0.018148702,167
0.0069664,2.4000183e-05,167,0.0010741,0.0059163,0,0.0010587,0.0059317,0,0.0010566,0.0059338002,0,0.0069904,0.017805802,167
0.0075871,2.8700102e-05,167,0.0010894,0.0065264,0,0.0011333,0.0064825,0,0.0011691,0.0064467,0,0.0076158,0.0194843,167
0.0078336,3.3999793e-05,167,0.0012246,0.006643,0,0.0012456,0.0066219997,0,0.0011995,0.0066680997,0,0.0078676,0.0199671,167
0.0077884,2.880022e-05,167,0.0011846,0.0066326004,0,0.0011989,0.0066183005,0,0.0011993,0.0066179004,0,0.0078172,0.0198976,167
0.007826,2.9699877e-05,167,0.0011109,0.0067448,0,0.001163,0.0066927,0,0.0011368,0.0067189,0,0.0078557,0.0201861,167
0.0080411,4.130043e-05,167,0.001195,0.0068874,0,0.0011805,0.0069019003,0,0.0011953,0.0068871,0,0.0080824,0.020717701,167
0.0072834,3.4900382e-05,167,0.0011943,0.006124,0,0.0011725,0.0061458005,0,0.0011352,0.0061831,0,0.0073183,0.0184878,167
0.0071677,2.3699831e-05,167,0.0010225,0.0061689,0,0.0010452,0.0061462,0,0.0009924,0.006199,0,0.0071914,0.0185378,167
0.0071322,3.009988e-05,167,0.0010785,0.0060838,0,0.0011001,0.0060622,0,0.0010434,0.0061189,0,0.0071623,0.018295001,167
0.0070648,3.110012e-05,167,0.0011172,0.0059787,0,0.0011176,0.0059783,0,0.0011028,0.0059931,0,0.0070959,0.0179812,167
0.0074348,3.0800235e-05,167,0.0011019,0.0063637,0,0.0011029,0.0063627,0,0.001124,0.0063416,0,0.0074656,0.0190988,167
0.0070696,3.160024e-05,167,0.0011068,0.0059944,0,0.0011862,0.005915,0,0.0011243,0.0059769,0,0.0071012,0.017917901,167
0.0071338,4.500011e-05,167,0.0010788,0.0061000003,0,0.001093,0.0060858,0,0.0010923,0.0060865004,0,0.0071788,0.0183173,167
0.0073289,2.2800174e-05,167,0.0011147,0.006237,0,0.0011199,0.0062318,0,0.0011755,0.0061762,0,0.0073517,0.0186678,167
0.0071747,3.110012e-05,167,0.0011101,0.0060957,0,0.0011081,0.0060977,0,0.0010712,0.0061346004,0,0.0072058,0.0183591,167
0.0072676,3.1000003e-05,167,0.0011208,0.0061778,0,0.0011258,0.0061728,0,0.0010682,0.0062304,0,0.0072986,0.018612001,167
0.0073329,3.180001e-05,167,0.0011174,0.0062473,0,0.0011266,0.0062381,0,0.0011459,0.0062188003,0,0.0073647,0.018736001,167
0.00735,3.460003e-05,167,0.0011153,0.0062693004,0,0.001121,0.0062636,0,0.0011438,0.0062408,0,0.0073846,0.018808302,167
0.0073049,3.3100136e-05,167,0.0011167,0.0062213,0,0.0011225,0.0062154997,0,0.0011125,0.0062255003,0,0.007338,0.0186954,167
0.0072964,3.6099926e-05,167,0.0011303,0.0062022,0,0.0011347,0.0061978,0,0.0011312,0.0062013,0,0.0073325,0.0186374,167
0.0073829,3.0300114e-05,167,0.0011368,0.0062764,0,0.0011406,0.0062726,0,0.0011374,0.0062758,0,0.0074132,0.018855099,167
0.0076201,3.689993e-05,167,0.0011667,0.0064903,0,0.0011754,0.0064816,0,0.0011686,0.0064883996,0,0.007657,0.019497199,167
0.0077974,4.7299545e-05,167,0.0011575,0.0066871997,0,0.0011725,0.0066722,0,0.0011848,0.0066598994,0,0.0078447,0.020066598,167
0.0077445,4.209997e-05,167,0.001171,0.0066156,0,0.0011525,0.0066341,0,0.0011696,0.006617,0,0.0077866,0.0199088,167
0.0079796,5.3499825e-05,167,0.0012226,0.0068104994,0,0.0012332,0.0067998995,0,0.0012215,0.0068115997,0,0.0080331,0.0204755,167
0.0080226,3.73004e-05,167,0.0012758,0.0067841,0,0.0012666,0.0067933,0,0.0012675,0.0067924,0,0.0080599,0.020407101,167
0.0077729,4.3199398e-05,167,0.0012282,0.0065878993,0,0.00121,0.0066060997,0,0.0011907,0.0066253995,0,0.0078161,0.019862598,167
0.0077333,3.7900172e-05,167,0.0011938,0.0065774,0,0.0011769,0.0065943003,0,0.0011695,0.0066017,0,0.0077712,0.0198113,167
0.0077503,3.779959e-05,167,0.0011513,0.0066368,0,0.0011613,0.0066267997,0,0.0011554,0.0066326996,0,0.0077881,0.0199341,167
0.0078089,3.599981e-05,167,0.0011889,0.006656,0,0.0012053,0.0066396,0,0.0011881,0.0066568,0,0.0078449,0.019988399,167
0.0076887,4.0999614e-05,167,0.0011825,0.0065471996,0,0.0012002,0.0065295,0,0.0011808,0.0065488997,0,0.0077297,0.0196666,167
0.0077876,4.279986e-05,167,0.0011811,0.0066493,0,0.0012012,0.0066292,0,0.0011827,0.0066477,0,0.0078304,0.019969,167
0.007588,5.4100063e-05,167,0.0011706,0.0064715003,0,0.0011847,0.0064574,0,0.0011821,0.00646,0,0.0076421,0.019443,167
